itemid,Category
1740187280,3
1741628805,42
1744548255,32
1746235375,27
1747284302,3
1748174127,42
1752771630,22
1753992818,3
1754116724,27
1754169639,26
1754510167,25
1755751820,2
1756201836,1
1758494138,32
1764282677,27
1767196180,26
1767403054,26
1768941113,35
1769337087,32
1769786862,27
1770417465,18
1770808930,31
1771711337,25
1773713510,35
1775239261,18
1778429229,34
1783169064,27
1783291776,32
1787782941,22
1788536314,26
1791066411,4
1791398255,27
1797656862,31
1801968286,3
1805058678,35
1806914070,1
1808736907,3
1810127409,42
1811521068,27
1811984784,2
1812254115,32
1813261157,41
1813374425,35
1817870722,22
1820802555,27
1821083739,26
1821360510,3
1821634254,3
1822822823,18
1827383488,4
1828334618,4
1828441113,32
1828869326,27
1829757294,5
1829907025,19
1830371806,2
1830794224,26
1832017838,27
1832436877,31
1833951953,32
1834539562,32
1837584667,21
1839057287,32
1841599366,35
1842689751,22
1845008361,19
1845248816,25
1845800521,32
1848098319,4
1848480170,4
1850686255,32
1851805677,3
1852572102,3
1856066810,5
1857270164,18
1857315117,25
1857463111,25
1860555327,32
1862097443,32
1863099812,31
1864108398,3
1867819976,26
1868770116,41
2335418,35
2730713,1
7492805,4
8039629,32
8049071,1
8507330,25
10575707,4
14821760,3
16188323,19
18839461,32
19975046,5
22075550,1
33836976,22
35701392,3
42363378,31
54612718,34
56811723,26
69190433,4
71562589,3
78952042,4
91044555,32
95380131,32
96288879,5
97593327,32
98533766,32
99789122,3
107643983,32
109190388,32
119130735,35
119504803,1
125334266,5
126201029,31
126205165,26
127072567,32
132129767,42
132329788,31
132721613,1
136095255,22
138961014,26
143057412,27
147361460,31
147361775,25
161574650,35
162628508,27
172065844,32
172636989,7
172666918,25
191553928,26
192235685,42
195935937,32
200443227,35
209078535,31
210511942,35
212252318,18
217093871,32
220790269,41
221371293,35
222263368,3
224567871,26
228610995,26
228702732,32
228811638,22
228870020,22
228904344,4
229238738,1
239240224,41
245550922,5
246193590,26
246333160,27
258846771,32
262272531,2
263251772,19
267118323,4
267416084,32
275504878,34
283433209,41
285319147,25
285755248,35
292143795,3
296672801,4
296679364,31
297513154,31
298831982,4
301232659,3
312392927,31
314913009,20
315665352,3
320021073,41
323532040,5
339283823,4
341787350,35
342893493,31
346017668,26
347884365,31
348026065,4
348425757,4
364125227,31
364293845,26
365041982,32
367456091,19
368008173,32
370135757,43
373024104,31
373224854,18
373673965,35
376586240,27
377489368,31
379071112,18
379479444,1
379841067,26
382720917,31
383194813,3
383329150,4
383967141,31
385043116,4
391910703,2
398714708,35
399545532,3
400818679,3
402384649,1
407851963,25
408050002,3
408957674,41
409389301,5
411608050,5
411620751,27
415854444,4
422013173,35
423281134,4
425915422,5
430244309,32
432220348,3
436043435,3
443783833,4
446478665,32
446604671,3
461841978,1
480154062,26
485127111,41
497175250,3
523388721,32
527686183,42
537106361,34
560910319,32
567342608,32
570660260,25
571219136,42
581948701,4
585898620,2
596255169,35
597875648,2
603388911,34
605271281,35
612396766,26
628159845,27
635278353,4
637100018,4
640302816,5
641430909,1
645374945,3
647923518,3
650569507,2
656797339,32
658298513,31
664086829,6
665895181,27
675686884,42
677384751,41
680037801,34
681297126,4
682080628,31
685531524,3
691421516,3
692282015,27
694319347,27
697874221,4
698173124,42
698295107,41
698384158,28
698778546,32
702716660,1
703542564,32
703734328,25
706060692,2
708524739,3
710639742,20
712460761,42
713237004,26
713337118,19
713495049,3
713879965,34
716642429,31
717182598,27
717851556,31
718445020,31
719058811,3
719378531,31
719642706,31
720162948,3
720252388,27
720743356,41
722932406,3
724652762,37
724798807,34
729574725,3
729715999,32
730810617,22
734357502,31
735098687,3
735806275,4
735824328,3
736087699,3
739057289,26
740448927,2
740722163,18
741115934,41
745753770,18
755266353,3
756182903,32
757705298,1
758359068,42
761838029,35
765566813,1
765991646,1
767687192,31
771122942,35
771314625,34
771792068,22
773957939,42
774421610,18
776815920,32
779284558,32
779629215,18
779997235,3
782163427,34
782848285,19
785611152,3
792940226,4
793793769,4
795623879,3
799796544,26
800516076,31
802963692,3
803213147,43
803627457,1
803634947,41
805183565,32
805905911,34
809787915,26
809791880,35
814760095,1
818326606,32
818438424,31
819785176,2
819914934,27
820971095,1
822064059,2
822382169,3
826038710,31
826830471,4
829112733,32
830067638,27
834203578,27
834223995,42
834975543,32
836932792,19
837633143,7
839820991,25
840247694,42
842292052,32
846294626,27
849533040,27
852948970,31
853961749,34
855228386,19
855959336,26
857508814,41
857878684,3
859112638,1
859562007,32
859912777,4
860334397,27
862488848,25
865972435,27
868529068,4
876632543,26
878716029,27
879527333,3
880136085,35
883698109,31
883936883,26
884006103,3
884288788,27
884342390,42
884712620,19
884722608,2
886345210,35
888651464,18
890785787,32
890994570,22
893467375,25
895743210,27
896777221,18
897153061,35
903708760,31
906525289,22
908238945,32
910416622,41
914093818,31
915839767,22
916374084,18
916511410,3
916840258,41
917811765,3
921295011,32
923479598,34
923567357,32
923963833,32
926320066,3
926777523,32
930239722,18
930280863,32
931855023,3
932331876,31
932737464,3
932806106,4
934240007,27
934579724,18
934592801,41
934625828,42
936038746,31
937954417,26
939356191,31
939544469,3
943173745,35
943196602,37
943923133,25
946316272,41
950807064,26
951567572,4
954020592,35
954367294,25
954723194,3
954911824,35
955380221,32
955412525,18
956146463,18
961772560,27
962398691,4
963078405,35
963801235,31
964410959,3
964517973,31
965185190,28
965490840,31
966508337,25
966914770,1
967159419,41
967257160,1
969179728,5
969618883,4
969622370,35
969795043,2
971842681,18
973175422,32
973537104,41
973575422,41
975012394,25
975926075,32
976240335,31
977406829,31
978118308,26
980588928,1
981467032,18
982062442,3
982119496,4
983717040,3
983984101,18
985986901,32
986554129,26
986792905,7
987763089,41
987952840,27
988060583,3
988155765,32
988806156,4
988915096,32
991665692,19
993273349,32
993386759,18
995955002,18
995998363,3
996113092,27
996935240,19
997986521,32
998773559,1
999193939,3
999601858,31
1000535917,21
1001105928,4
1001433249,31
1003072820,18
1005276070,18
1006421374,26
1007829123,35
1007960929,4
1008691443,22
1009839418,27
1010120780,26
1011352969,3
1011537372,34
1011864316,2
1012219307,31
1014092557,3
1017548042,1
1017928767,18
1024316103,4
1024872896,41
1025224667,4
1025384708,32
1027397367,22
1028120160,4
1028172347,32
1030092119,3
1030442133,35
1030725075,3
1033661578,4
1034021293,32
1039149115,26
1040669007,35
1041458325,4
1042669936,35
1043898752,3
1048080918,32
1050683490,41
1052339467,32
1052525662,31
1052682746,26
1053330700,35
1053683926,3
1056854718,41
1058742280,18
1060944104,27
1061044984,31
1061880885,31
1065386246,4
1069231068,26
1070590464,1
1070824519,21
1072408320,35
1072491030,1
1072534193,26
1074833692,18
1080578052,22
1080759129,41
1082634298,34
1084369375,41
1084755446,42
1084763287,31
1085260636,26
1086779493,32
1087711566,2
1088920581,26
1090874537,31
1092318024,3
1093754299,18
1094627716,32
1095400385,3
1097544942,42
1097600783,25
1097861688,3
1098138660,3
1099199416,41
1099349153,41
1099571282,5
1103031518,18
1103277088,27
1103918768,42
1104058542,5
1105920652,41
1106256230,35
1106705615,35
1108549964,41
1110179844,3
1110496037,3
1111037671,32
1114918444,26
1115085270,31
1116290836,32
1116651960,35
1117294116,32
1117467006,42
1117511370,3
1117836869,27
1118149351,25
1120563702,41
1123527737,3
1125321724,4
1125509120,26
1126039180,3
1126504398,32
1126857992,31
1127982807,19
1128515140,42
1131007714,3
1131650148,32
1131937435,41
1132625320,1
1132774484,35
1139643933,19
1139964679,4
1143508543,27
1145734430,5
1147175958,3
1147880831,27
1149370541,27
1150601987,3
1152027961,31
1152040477,31
1157428354,27
1158522980,32
1158524100,19
1163624085,41
1166177721,32
1168948330,32
1169882427,27
1170051763,3
1171581964,32
1173271989,19
1174522339,4
1174796871,25
1175859795,32
1175884144,35
1181463525,31
1181744426,31
1182913981,3
1183804129,32
1186258466,27
1186278740,27
1186302848,41
1190586186,18
1192131129,1
1193902273,26
1195765333,5
1196146076,2
1196318938,31
1196859219,32
1197719450,32
1197983447,42
1198954912,31
1199069659,27
1199265148,4
1201556407,41
1205214482,26
1205789538,3
1205802998,19
1207406175,41
1207532162,35
1207903261,3
1207973252,3
1208513560,35
1208633071,19
1211164707,25
1211421694,34
1211860384,18
1211956301,20
1212096001,35
1212728141,26
1212929613,2
1213190137,31
1214074744,18
1214248498,32
1214773571,27
1216566955,35
1217130637,32
1218888772,1
1219151093,3
1221018987,35
1222349766,25
1227813207,19
1227943285,3
1229922386,35
1232034808,32
1233439008,3
1234332009,28
1243591393,3
1245595659,26
1252627085,34
1252993706,31
1254690753,3
1255808755,35
1265680525,7
1267268596,42
1270388042,19
1273231500,32
1273463693,1
1274383733,18
1275296890,31
1278062782,32
1278079091,32
1280379212,3
1282752408,31
1283535809,3
1284324856,27
1285987817,27
1286901085,35
1287004967,35
1289274459,31
1289671631,19
1293780952,18
1297062374,18
1298642154,3
1303534898,32
1304612768,35
1308304894,27
1308822498,35
1310256916,4
1311998652,4
1312033248,32
1314634732,31
1316784856,41
1317199808,41
1317945331,31
1318041571,22
1318206196,31
1321030952,4
1321501191,27
1321751176,3
1322308670,19
1322758122,37
1323000805,31
1324156641,19
1324498152,31
1325167278,31
1325364961,1
1326538658,32
1332035655,3
1332097735,4
1333281726,31
1335377147,27
1340015157,32
1340322379,1
1343669413,1
1344006833,6
1345637834,42
1345964851,5
1346350908,42
1348590240,19
1349073279,32
1351513596,34
1351947111,1
1354330121,31
1356777193,3
1357735370,3
1357775805,31
1363622357,22
1366146446,4
1367445454,26
1367975914,37
1369036204,26
1370580621,18
1370942369,3
1371110889,32
1371539294,3
1371891695,22
1372467871,3
1374127734,5
1374671087,22
1375451911,3
1375502390,32
1378848564,18
1382910452,18
1384054674,41
1386984799,35
1387046471,3
1387398483,41
1389584035,4
1389856135,22
1390491846,35
1390520161,32
1390838183,25
1392478596,2
1393438351,22
1396832276,41
1396883654,32
1399056447,32
1399440972,3
1400532127,5
1401031558,32
1401042892,3
1407109778,32
1413248627,18
1413496023,32
1415551829,26
1415702901,3
1416469162,4
1416612637,35
1416751284,5
1417275624,42
1418698537,1
1418930171,32
1419176140,35
1420425075,26
1421478456,3
1421676349,19
1423171743,27
1424896653,3
1426822946,31
1426919532,22
1427601111,31
1427679650,41
1427708013,42
1428544709,20
1433906042,32
1435087854,35
1436873457,32
1437388967,27
1443206606,32
1443753021,3
1448538441,41
1450098729,27
1453678780,35
1454812855,31
1458028363,41
1458764062,27
1458858893,5
1458891406,32
1458894317,3
1462709360,32
1463546613,3
1463602845,2
1465968891,26
1466266545,3
1468386709,41
1468982675,32
1469895799,3
1470501821,18
1470939384,37
1471430419,27
1471991751,27
1477254090,35
1480789580,41
1481649062,4
1481653627,28
1483808037,4
1483876682,26
1490972570,3
1491763979,25
1492043140,32
1494793003,32
1495879160,32
1496981460,3
1497789958,26
1499753576,22
1499923587,35
1500632660,4
1500745252,18
1502512794,3
1502633574,25
1503690204,3
1504047880,3
1504054140,4
1504198126,35
1507212044,42
1507505284,25
1507505287,3
1508173121,32
1509422858,31
1511215540,5
1511505818,35
1514220310,1
1514222371,31
1516920214,22
1519180710,25
1520376265,4
1520687756,5
1525352826,41
1527586386,1
1529634861,42
1530328646,43
1532371436,12
1533088842,31
1533354647,27
1535483127,26
1536440213,19
1538124924,35
1538485807,18
1539607828,32
1540106630,32
1540487018,18
1544014411,26
1544453790,35
1544925008,31
1545192371,32
1548148233,3
1548159803,1
1551063816,3
1551419298,35
1551674613,32
1551823020,32
1554517178,1
1554652443,18
1554663227,31
1554737100,18
1554933192,34
1556845131,32
1559057796,35
1559961681,3
1560939999,32
1561004416,27
1564210378,31
1565101366,4
1565103691,31
1568388021,3
1568683863,3
1568776898,27
1571057628,31
1575539673,5
1577568420,31
1577762742,27
1580631289,4
1581219582,5
1582604803,4
1582941828,27
1585711245,3
1586158244,18
1586175379,41
1588427921,31
1589896386,4
1594813969,41
1604283181,3
1605211993,31
1610117153,5
1611861933,41
1612146643,4
1612424759,21
1613094141,19
1614682402,1
1614832301,4
1619880461,3
1619881151,32
1621049630,4
1622258173,41
1623749715,32
1624330376,26
1624581629,42
1624654238,26
1627538541,2
1627540520,41
1630083528,25
1631376770,3
1632492200,20
1633035727,42
1634721922,31
1636364936,19
1641119089,41
1641634158,3
1645428529,35
1645628014,31
1648366329,42
1650059556,32
1653189299,35
1655818066,31
1656342621,2
1656693305,19
1656707043,42
1657118864,22
1661878640,31
1662682847,3
1663767578,35
1668443926,4
1673336691,19
1673685299,26
1675080221,4
1683899068,31
1683918908,18
1683989678,26
1685249410,19
1692259887,41
1695257470,3
1696320524,1
1698850467,3
1701616861,32
1702118380,27
1702178389,31
1703000244,3
1705380609,32
1706052663,32
1706363613,31
1706475166,32
1707091487,27
1707633489,2
1708386644,4
1708795239,31
1709892061,32
1716252651,2
1717977369,42
1723636167,35
1723712409,26
1723837130,2
1725326248,32
1729748172,32
1733014794,4
1733592152,4
1738241854,31
1740413894,32
1741027182,34
1747021722,3
1749653323,32
1750351970,32
1752986319,3
1754017224,31
1754045408,41
1754204206,3
1754569206,35
1754604061,22
1755761001,31
1757149630,26
1758129935,35
1760582262,31
1760714297,4
1761341890,3
1762710303,20
1763300101,22
1763696312,26
1765512445,2
1767086446,12
1767348433,32
1767681098,1
1767870827,18
1768251573,1
1769792708,3
1769965959,3
1770128912,19
1771025906,31
1772441873,19
1775219526,3
1776199278,27
1776429858,37
1776834246,41
1779611692,31
1785709948,27
1786811923,1
1786822766,41
1788320940,3
1789693223,22
1794662232,27
1796314278,4
1798622304,42
1801114272,25
1801567470,5
1803780043,4
1805428864,32
1805835147,26
1808763412,41
1811920100,18
1812061419,27
1812313496,26
1815658972,32
1816585937,3
1816614131,19
1818215147,4
1820200035,3
1820669219,26
1820777781,2
1821090749,41
1821537795,31
1821973386,3
1822224300,4
1824222128,7
1829724273,4
1829744140,3
1831010332,41
1832229722,3
1833574185,27
1833676160,32
1834484631,4
1837547642,35
1841766814,2
1842182394,5
1848440732,7
1848971987,4
1850152526,35
1850596605,25
1851563965,41
1851840255,31
1853347328,4
1854617424,32
1856242154,25
1856630135,41
1857156698,41
1857205242,41
1857569051,26
1857771121,22
1858012008,31
1858587123,26
1859498600,22
1859566775,27
1860968953,3
1861962166,3
1863224949,37
1863692591,31
1863769787,3
3369454,22
3981915,5
7244884,42
9911641,34
14899008,3
14979027,27
16148646,3
16980102,4
18965961,27
27787480,1
31822519,5
33899424,4
41361639,26
50265945,4
54319527,35
63893433,32
66231477,1
74937732,27
77027508,27
85247008,3
87765665,31
88786087,4
91282243,19
93200240,35
94755414,3
99953554,3
100594912,41
103818261,32
105952893,4
111265556,19
112386125,41
116104331,27
117938029,32
119920077,4
123581530,26
123866179,35
125797015,4
126025483,3
128226872,5
129079472,3
131272526,3
132327728,3
132698772,2
138891918,3
138951057,35
142722521,31
145492619,3
146612544,31
146677305,34
147394829,3
148274011,31
149820038,32
153004065,3
155851167,34
162595129,31
169437898,19
174961426,26
177571618,41
182455050,27
191607553,41
192602527,41
195391864,4
202086223,27
203239264,32
211179665,5
212028816,2
213819256,32
214372680,27
214373872,31
222502606,32
224567872,22
228462145,25
228572168,34
228581300,35
228731030,27
228755672,4
229271775,26
229278583,25
236513827,27
237832099,35
238895125,3
247299100,3
255723018,5
259049211,18
263723503,32
264338132,4
265391481,4
265763952,25
271652541,35
273307909,32
273530558,1
274033967,4
276102926,3
282138876,31
283340435,3
284871349,35
290210259,18
296526935,18
297558326,5
297580793,31
298236790,26
300066789,26
301195932,43
304468334,3
306432869,35
308570915,25
310459280,26
310891540,32
311478445,3
312973172,32
313040911,19
319169352,18
339559375,31
339933078,35
342977555,25
343805480,41
346462817,31
370246493,19
370375867,22
372459978,3
374427924,3
376847514,18
379208045,31
382260669,5
382364341,26
390647390,26
393394032,41
396547327,26
396589616,3
397297501,31
406265088,22
406950135,31
410569126,4
416052391,31
419283576,27
423281107,4
425075134,18
436043400,41
436398845,41
438876209,32
441829034,2
444435309,3
460615964,32
461628663,25
462725895,31
464079862,27
467927785,41
472560407,3
480929227,4
484468246,26
490092723,3
492661214,22
500330887,19
505694246,32
506560547,22
509129415,41
514795865,41
514961243,4
515805148,3
517901311,32
519607065,4
527469514,26
529097342,27
549950286,22
554290788,18
557178420,42
570641242,32
571659493,27
588948918,31
591957863,31
596247885,26
612218340,31
621574576,32
623521625,25
626555652,27
627898763,3
630015074,3
630087624,32
630936188,1
635613307,18
636682241,32
641404271,42
641594493,4
642468102,19
643482915,18
649885456,42
652561137,3
656957629,35
667556980,35
675468922,3
677155547,31
682372933,32
689637222,26
689894621,3
692869249,18
693271410,32
695472084,31
696494032,42
701076579,22
703226397,19
708960292,31
